ad_id,text,label
1976,Office assistant position open. paid vacation. health insurance.,0
1977,Hiring hotel staff. employee discount. paid vacation.,0
1978,Hotel staff position open. legal contract. hourly wage.,0
1979,Restaurant work available. live on site. transport provided.,1
1980,Hiring barista. hourly wage. benefits included.,0
1981,Hiring construction worker. hourly wage. weekly pay.,0
1982,Cleaning job available. must follow strict rules. strict supervision required.,1
1983,Customer support position open. paid vacation. weekly pay.,0
1984,Looking for warehouse worker. weekly pay. flexible schedule.,0
1985,Private entertainment needed immediately. must follow strict rules. passport held for processing.,1
1986,Private entertainment needed immediately. cannot leave job site. work off the books.,1
1987,Hiring hotel staff. part-time or full-time. career growth opportunities.,0
1988,Hiring barista. overtime available. benefits included.,0
1989,Hiring cleaning service. paid vacation. training provided.,0
1990,Looking for warehouse worker. weekly pay. health insurance.,0
1991,Hiring delivery driver. benefits included. training provided.,0
1992,Cleaning service position open. career growth opportunities. weekly pay.,0
1993,Looking for office assistant. paid vacation. employee discount.,0
1994,Data entry clerk position open. flexible schedule. weekly pay.,0
1995,Looking for customer support. flexible schedule. legal contract.,0
1996,Looking for warehouse worker. flexible schedule. overtime available.,0
1997,Looking for barista. training provided. benefits included.,0
1998,Massage service needed immediately. no outside contact. cannot leave job site.,1
1999,Looking for construction worker. employee discount. legal contract.,0
2000,Hotel staff position open. part-time or full-time. career growth opportunities.,0
2001,Data entry clerk position open. career growth opportunities. legal contract.,0
2002,Hotel staff position open. weekly pay. training provided.,0
2003,Hiring office assistant. training provided. benefits included.,0
2004,Cleaning service position open. benefits included. career growth opportunities.,0
2005,Urgent hiring for modeling job. cash only. housing provided.,1
2006,Hiring warehouse worker. employee discount. overtime available.,0
2007,Restaurant work available. no documents needed. cannot leave job site.,1
2008,Urgent hiring for cleaning job. work off the books. no documents needed.,1
2009,Travel job available. must follow strict rules. passport held for processing.,1
2010,Restaurant work available. available at all times. live on site.,1
2011,Travel job available. stay with employer. transport provided.,1
2012,Private entertainment available. stay with employer. transport provided.,1
2013,Travel job available. manager handles payment. no outside contact.,1
2014,Delivery driver position open. employee discount. health insurance.,0
2015,Construction worker position open. career growth opportunities. legal contract.,0
2016,Looking for hotel staff. paid vacation. legal contract.,0
2017,Cleaning job available. strict supervision required. passport held for processing.,1
2018,Hiring hotel staff. hourly wage. benefits included.,0
2019,Hiring hotel staff. training provided. health insurance.,0
2020,Hiring construction worker. hourly wage. paid vacation.,0
2021,Private entertainment available. stay with employer. cash only.,1
2022,Urgent hiring for farm work. transport provided. no documents needed.,1
2023,Cleaning service position open. weekly pay. flexible schedule.,0
2024,Hiring data entry clerk. part-time or full-time. flexible schedule.,0
2025,Restaurant server position open. part-time or full-time. hourly wage.,0
2026,Delivery driver position open. overtime available. career growth opportunities.,0
2027,Looking for office assistant. training provided. legal contract.,0
2028,Hiring restaurant server. training provided. benefits included.,0
2029,Customer support position open. overtime available. flexible schedule.,0
2030,Office assistant position open. employee discount. legal contract.,0
2031,Farm work needed immediately. housing provided. must follow strict rules.,1
2032,Retail associate position open. career growth opportunities. employee discount.,0
2033,Looking for customer support. weekly pay. health insurance.,0
2034,Looking for warehouse worker. benefits included. hourly wage.,0
2035,Hiring construction worker. legal contract. part-time or full-time.,0
2036,Customer support position open. legal contract. training provided.,0
2037,Looking for warehouse worker. employee discount. part-time or full-time.,0
2038,Warehouse worker position open. part-time or full-time. paid vacation.,0
2039,Looking for construction worker. part-time or full-time. training provided.,0
2040,Office assistant position open. part-time or full-time. weekly pay.,0
2041,Modeling job available. must follow strict rules. transport provided.,1
2042,Urgent hiring for travel job. live on site. no documents needed.,1
2043,Warehouse worker position open. hourly wage. weekly pay.,0
2044,Hiring construction worker. flexible schedule. employee discount.,0
2045,Restaurant server position open. hourly wage. weekly pay.,0
2046,Delivery driver position open. benefits included. career growth opportunities.,0
2047,Looking for construction worker. flexible schedule. weekly pay.,0
2048,Hiring cleaning service. career growth opportunities. legal contract.,0
2049,Warehouse worker position open. career growth opportunities. health insurance.,0
2050,Hiring construction worker. employee discount. health insurance.,0
2051,Hiring restaurant server. employee discount. career growth opportunities.,0
2052,Warehouse worker position open. part-time or full-time. weekly pay.,0
2053,Urgent hiring for modeling job. cash only. housing provided.,1
2054,Hiring barista. part-time or full-time. legal contract.,0
2055,Looking for office assistant. benefits included. health insurance.,0
2056,Modeling job needed immediately. stay with employer. no outside contact.,1
2057,Hiring retail associate. benefits included. training provided.,0
2058,Hiring warehouse worker. employee discount. hourly wage.,0
2059,Urgent hiring for cleaning job. no documents needed. live on site.,1
